Category,Name,Quantity,Price,Discount,OriginalPrice,PricePerVolume,OriginalPricePerVolume
Condensed/Evap Milk,Johnson's Baby Bath Milk + Rice,0.6,12.99,0,12.99,21.7,21.7
Condensed/Evap Milk,V-Soy Original Soy Milk,1,5.12,-11,5.75,5.1,5.7
Condensed/Evap Milk,Yakult Ace Cultured Milk Drink,2.5065274151436028,3.83,-15,4.5,9.6,11.3
Condensed/Evap Milk,Vitagen Assorted Cultured Milk Drink,1.588785046728972,4.28,-5,4.5,6.8,7.2
Condensed/Evap Milk,Marigold Uht Full Cream Milk,1,5.39,-7,5.8,5.4,5.8
Condensed/Evap Milk,Calpis Smooth Cultured Milk Drink,0.35,2.45,0,2.45,7,7
Condensed/Evap Milk,Tesco Almond In Milk Chocolate 165g,0.165,5.87,-16,6.99,35.6,42.4
Condensed/Evap Milk,Marigold Hl Low In Lactose Milk,2,12.06,-10,13.4,6,6.7
Condensed/Evap Milk,KitKat Wafer Fingers In Milk Chocolate,0.035,2.55,0,2.55,72.9,72.9
Condensed/Evap Milk,Nestlé Low Fat UHT Milk,1,5.24,-15,6.2,5.2,6.1
Condensed/Evap Milk,Nestlé Omega Plus Recombined Milk,0.8311229000884173,11.31,-13,12.99,9.4,10.8
Condensed/Evap Milk,Marigold Hl Low Fat Milk,1,7.11,-6,7.53,7.1,7.6
Condensed/Evap Milk,Marigold Hl Chocolate Milk Drink,1,7.21,-10,8.03,7.2,8
Condensed/Evap Milk,Lactogrow 3 Formula Milk Powder,1.3,39.96,-9,43.8,30.7,33.7
Condensed/Evap Milk,Cadbury Dairy Milk Hazelnut Chocolate,0.165,8.11,-6,8.59,49.2,52.3
Condensed/Evap Milk,Farm Fresh UHT Fresh Milk,1,6.99,0,6.99,7,7
Condensed/Evap Milk,Nestle Omega Plus Milk Powder,0.6,28.15,0,28.15,46.9,46.9
Condensed/Evap Milk,HOME SOY Instant Soy Milk,3.0297219558964525,10.43,-14,12.19,31.6,36.7
Condensed/Evap Milk,Enfagrow A+ S4 Vanilla Milk Powder,1.7,138.9,0,138.9,81.7,81.7
Condensed/Evap Milk,BOH Milk Tea Less Sweet,2.2247532270311314,13.17,-21,16.69,29.3,37.1
Condensed/Evap Milk,GOODDAY Milk With Extract Dates Drinks,1,4.75,-28,6.59,4.8,6.7
Condensed/Evap Milk,FONTERRA Fernleaf Nutritious Milk Powder,1.8,35.51,-15,41.99,19.7,23.2
Condensed/Evap Milk,GARDENIA Delicia Raspberry Milk & Cranberries,0.36,4.5,0,4.5,12.5,12.5
Condensed/Evap Milk,Abbott Ensure Gold Milk Powder,0.85,98,0,98,115.3,115.3
Condensed/Evap Milk,Hershey's Kisses Creamy Milk Chocolate,0.146,13.99,0,13.99,95.8,95.8
Condensed/Evap Milk,Lactogrow 4 Formula Milk Powder,1.3,39.89,-8,43.49,30.7,33.4
Condensed/Evap Milk,Marigold HL Milk Plain Drink,0.2,2.3,0,2.3,11.5,11.5
Condensed/Evap Milk,Enfagrow A+ S4 Original Milk Powder,1.7,138.9,0,138.9,81.7,81.7
Condensed/Evap Milk,Abbott Ensure Gold Milk Powder,0.85,97.99,0,97.99,115.3,115.3
Condensed/Evap Milk,Lindt Swiss Almonds Milk Chocolate,0.1,12.99,0,12.99,129.9,129.9
Condensed/Evap Milk,Cadbury Dairy Milk Almond Chocolate,0.18,17.29,0,17.29,96.1,96.1
Condensed/Evap Milk,FONTERRA Chocolate Flavoured Milk Powder,0.6,20.2,0,20.2,33.7,33.7
Condensed/Evap Milk,FONTERRA Anmum Materna Milk Powder,0.65,39.6,0,39.6,60.9,60.9
Condensed/Evap Milk,Nutox Renewing Treatment Milk Cleanser,0.1,23.9,0,23.9,239,239
Condensed/Evap Milk,Drinho Soya Milk Corn Flavour,0.3,1.25,0,1.25,4.2,4.2
Condensed/Evap Milk,Enfagrow A+ S5 Original Milk Powder,1.7,129.3,0,129.3,76.1,76.1
Condensed/Evap Milk,Summerfield Cafe Late With Fresh Milk,0.7,8.29,0,8.29,11.8,11.8
Condensed/Evap Milk,Tesco Low Fat Fresh Milk,1,5.99,0,5.99,6,6
Condensed/Evap Milk,Lactogen Step 2 Milk Powder,0.048,25.99,0,25.99,541.5,541.5
Condensed/Evap Milk,Rasa Enak Coconut Milk Powder,0.045,1.39,0,1.39,30.9,30.9
Condensed/Evap Milk,SUMMERFIELD Classic Chocolate Milk Drink,0.568,4.25,0,4.25,7.5,7.5
Condensed/Evap Milk,Enfamama A+ Enfamama A+ Vanilla Milk Powder,0.9,66.25,0,66.25,73.6,73.6
Condensed/Evap Milk,Nestlé Omega Plus Milk Powder,1,40.54,-6,42.9,40.5,43.1
Condensed/Evap Milk,Drinho Soy Milk (6 Packs),0.6666666666666666,4.5,-15,5.29,3,3.5
Condensed/Evap Milk,Tesco Full Cream Milk Drink,1,5.99,0,5.99,6,6
Condensed/Evap Milk,Johnson's Baby Lotion Milk + Rice,0.5,25.79,0,25.79,51.6,51.6
Condensed/Evap Milk,Tesco Fruits & Nuts Milk Chocolate,0.165,6.99,0,6.99,42.4,42.4
Condensed/Evap Milk,FONTERRA Anlene Regular Milk Powder,1,30.51,-6,32.55,30.5,32.4
Condensed/Evap Milk,Tesco Chocolate Flavoured Milk Drink,1,5.99,0,5.99,6,6
Condensed/Evap Milk,Cadbury Dairy Milk Chocolate Bar,0.1,6.39,0,6.39,63.9,63.9
Condensed/Evap Milk,KitKat Wafer Fingers In Milk Chocolate,4.897595725734639,11.23,-8,12.19,55,59.8
Condensed/Evap Milk,V-Soy Soya Bean Milk,1,4.89,-15,5.75,4.9,5.8
Condensed/Evap Milk,Enfagrow A+ S3 Original Milk Powder,2.4,208.5,0,208.5,86.9,86.9
Condensed/Evap Milk,Pokka Premium Milk Tea Original,0.5,3.98,-3,4.09,8,8.2
Condensed/Evap Milk,Cadbury Dairy Milk Bubbly Chocolate,0.12,9.49,0,9.49,79.1,79.1
Condensed/Evap Milk,Goodday Kurma Flavoured Milk 1L,1,6.93,-20,8.69,6.9,8.6
Condensed/Evap Milk,GOODDAY Full Cream Milk Drink,1,6.71,-11,7.55,6.7,7.5
Condensed/Evap Milk,Snickers Roasted Peanuts In Milk Chocolate,0.34514925373134325,10.72,-23,13.99,3.7,4.8
Condensed/Evap Milk,FONTERRA Fernleaf Nutritious Milk Powder,0.55,14.1,0,14.1,25.6,25.6
Condensed/Evap Milk,GOODDAY Charge Chocolate Flavoured Milk,1,4.79,-29,6.75,4.8,6.8
Condensed/Evap Milk,Enfagrow A+ S3 Original Milk Powder,1.7,157.55,0,157.55,92.7,92.7
Condensed/Evap Milk,M&M's Milk Chocolate Bar,0.16,11.69,0,11.69,73.1,73.1
Condensed/Evap Milk,CHOKI CHOKI Choco Milk Chocolate,0.055,1.79,0,1.79,32.5,32.5
Condensed/Evap Milk,Enfagrow A+ S3 Vanilla Milk Powder,1.7,157.55,0,157.55,92.7,92.7
Condensed/Evap Milk,Enfagrow A+ S4 Original Milk Powder,2.4,183.2,0,183.2,76.3,76.3
Condensed/Evap Milk,Anlene Gold Milk Powder 1KG,1,32.44,-15,38.2,32.4,38.1
Condensed/Evap Milk,Farm Fresh Kurma Fresh Milk,0.7,7.99,0,7.99,11.4,11.4
Condensed/Evap Milk,Enfagrow A+ S4 Vanilla Milk Powder,2.4,183.2,0,183.2,76.3,76.3
Condensed/Evap Milk,NANO WHITE Fresh Milk Cleanser,0.1,15.9,0,15.9,159,159
Condensed/Evap Milk,F&N Seasons Soy Milk,1,2.3,0,2.3,2.3,2.3
Condensed/Evap Milk,Tesco Almond In Milk Chocolate 340g,0.34,16.69,0,16.69,49.1,49.1
Condensed/Evap Milk,Marigold HL Milk Strawberry Drink,1,8.03,0,8.03,8,8
Condensed/Evap Milk,Nestle Lactogan 1 Milk Powder,0.65,25.99,0,25.99,40,40
Condensed/Evap Milk,ENFALAC A+ + + + Post Discharge Milk Powder,0.9,140.5,0,140.5,156.1,156.1
Condensed/Evap Milk,Johnson's Baby Milk + Rice Lotion,0.5,25.79,0,25.79,51.6,51.6
Condensed/Evap Milk,Nestlé Omega Plus Milk With Oats,0.42,18.99,0,18.99,45.2,45.2
Condensed/Evap Milk,Johnson's Milk + Rice Bath Bodywash,0.75,18.89,0,18.89,25.2,25.2
Condensed/Evap Milk,NEW & TRENDY Goat's Milk Conditioner,0.95,16.05,0,16.05,16.9,16.9
Condensed/Evap Milk,M&M's Crispy Milk Chocolate,0.034,4.49,0,4.49,132.1,132.1
Condensed/Evap Milk,FONTERRA Low Fat Milk Powder,0.6,20.2,0,20.2,33.7,33.7
Condensed/Evap Milk,Anlene Heart-Plus Milk Powder,0.8,39.99,0,39.99,50,50
Condensed/Evap Milk,Yakult Ace Light Cultured Milk Drink,2.488038277511962,4.18,-15,4.91,10.4,12.2
Condensed/Evap Milk,Dutch Lady UHT Milky Marvel Full Cream 4 x 125ml,0.125,4.08,-15,4.79,32.6,38.4
Condensed/Evap Milk,Dutch Lady Milk UHT Pure Farm Fresh 1L,1,4.91,-25,6.54,4.9,6.5
Condensed/Evap Milk,Dutch Lady UHT Milky Marvel Chocolate 4 x 125ml,2.008547008547009,4.68,-2,4.79,9.4,9.6
Condensed/Evap Milk,Dutch Lady UHT Milky Frozen Full Cream 4 x 125ml,0.125,4.68,-2,4.79,37.4,38.2
Condensed/Evap Milk,Vitagen Apple Flavoured Cultured Milk Drink,0.31026252983293556,4.19,-7,4.5,1.3,1.4
Condensed/Evap Milk,Marigold Hl Low Fat Chocolate Milk,0.2,2.2,-8,2.39,11,12
Condensed/Evap Milk,Calpis Mango Flavoured Smooth Cultured Milk Drink,0.35,2.45,0,2.45,7,7
Condensed/Evap Milk,Tesco Everyday Value Goat's Milk Handwash,0.5,2.55,0,2.55,5.1,5.1
Condensed/Evap Milk,Tesco Goat's Milk Hand & Body Lotion,0.25,3.65,0,3.65,14.6,14.6
Condensed/Evap Milk,Vitagen Lb Special Cultured Milk Drink,0.32634032634032634,4.29,-5,4.5,1.4,1.5
Condensed/Evap Milk,Johnson's Milk + Oats Baby Lotion 500ml,0.5,25.79,0,25.79,51.6,51.6
Condensed/Evap Milk,VITAGEN Orange Flavoured Cultured Milk Drink Less Sugar,1.6083916083916086,4.29,-9,4.69,6.9,7.6
Condensed/Evap Milk,Vitagen Grape Flavoured Cultured Milk Drink,0.32710280373831774,4.28,-5,4.5,1.4,1.5
Condensed/Evap Milk,Hershey's Soyfresh Mocha Flavoured Soya Milk,0.7086614173228346,8.89,0,8.89,6.3,6.3
Condensed/Evap Milk,Dutch Lady UHT Milky Frozen Strawberry 4 x 125ml,2.008547008547009,4.68,-2,4.79,9.4,9.6
Condensed/Evap Milk,VITAGEN Orange Flavoured Cultured Milk Drink,0.31026252983293556,4.19,-7,4.5,1.3,1.4
Condensed/Evap Milk,JOHNSON`S Baby Lotion - Milk + Oats,0.2,13.45,0,13.45,67.2,67.2
Condensed/Evap Milk,FARM HOUSE Low Fat Milk Uht,1,6.47,-9,7.1,6.5,7.1
Condensed/Evap Milk,KitKat Chunky Wafer Finger In Milk Chocolate,8.774885145482388,6.53,-13,7.49,57.3,65.9
Condensed/Evap Milk,Yarra Farm Australian Pasteurised Cow'S Milk,1,6.36,-9,6.99,6.4,7
Condensed/Evap Milk,Cadbury Dairy Milk Fruit & Nut Chocolate,0.165,8.11,-6,8.59,49.2,52.3
Condensed/Evap Milk,Farm Fresh Lactose Free Fresh Milk,1,8.29,0,8.29,8.3,8.3
Condensed/Evap Milk,FERNLEAF Low Fat UHT Recombined Milk,1,6.3,0,6.3,6.3,6.3
Condensed/Evap Milk,Farm Fresh Premium Chocolate Milk Drink,1,6.99,0,6.99,7,7
Condensed/Evap Milk,Calpis Original Smooth Cultured Milk Drink,1,4.51,-16,5.35,4.5,5.4
Condensed/Evap Milk,Farm Fresh Premium Chocolate Milk Drink,0.2,2.99,0,2.99,15,15
Condensed/Evap Milk,Pediasure OHT Chocolate Formula Milk Powder,0.85,92.6,0,92.6,108.9,108.9
Condensed/Evap Milk,Pediasure Vanilla Flavour Formula Milk Powder,0.85,92.6,0,92.6,108.9,108.9
Condensed/Evap Milk,Calpis Strawberry Flavoured Cultured Milk Drinks,0.35,2.45,0,2.45,7,7
Condensed/Evap Milk,Enfalac A+ Step 2 Baby Milk Powder,1.8,218.8,0,218.8,121.6,121.6
Condensed/Evap Milk,Anlene Adults Milk Drinks (4 Pieces),0.18,6.99,0,6.99,38.8,38.8
Condensed/Evap Milk,Asianic Rice Milk Hand And Body Lotion,0.15,12.9,0,12.9,86,86
Condensed/Evap Milk,Cadbury Dairy Milk Fruit & Nuts Chocolate,0.18,17.29,0,17.29,96.1,96.1
Condensed/Evap Milk,Mom & Me Maternity Powdered Vanilla Milk,0.35,20.46,0,20.46,58.5,58.5
Condensed/Evap Milk,Enfalac A+ Step 2 Baby Milk Powder,0.555419383303103,203.99,0,203.99,113.3,113.3
Condensed/Evap Milk,Betty Crocker Butter Milk Pancake Mix,0.43,9.4,0,9.4,21.9,21.9
Condensed/Evap Milk,Friso Gold Step 3 Milk Powder,0.9,208.9,0,208.9,232.1,232.1
Condensed/Evap Milk,Anmum Materna Chocolate Milk For Pregnant Women,0.65,39.6,0,39.6,60.9,60.9
Condensed/Evap Milk,Wonderland Primary Hand Cream Rice Milk,0.05,13.99,0,13.99,279.8,279.8
Condensed/Evap Milk,ENFALAC Step 2 Milk Powder For Baby,0.6,51.25,0,51.25,85.4,85.4
Condensed/Evap Milk,FONTERRA Fernleaf Reduced Fat Milk Powder,0.9,22,0,22,24.4,24.4
Condensed/Evap Milk,Marigold Hl Strawberry Flavoured Milk Drink,1,7.21,-10,8.03,7.2,8
Condensed/Evap Milk,HOME SOY Instant Soya Milk Original,0.45,10.43,-14,12.19,23.2,27
Condensed/Evap Milk,Cadbury Dairy Milk Oreo Chocolate Bar,0.13,9.99,0,9.99,76.8,76.8
Condensed/Evap Milk,Homesoy Honey Melon Flavoured Soya Milk,1,2.57,-10,2.85,2.6,2.9
Condensed/Evap Milk,V-Soy Golden Grain Soy Milk,1,5.18,-10,5.75,5.2,5.8
Condensed/Evap Milk,V-Soy Original Soya Bean Milk,0.3,2.17,-4,2.25,7.2,7.5
Condensed/Evap Milk,Marigold Hl Low Fat Milk Twinpack,2,12.33,-18,15.06,6.2,7.6
Condensed/Evap Milk,Tesco Extracts Goat's Milk Body Wash,1,4.99,0,4.99,5,5
Condensed/Evap Milk,Farm Fresh Original Fresh Soy Milk,1,6.99,0,6.99,7,7
Condensed/Evap Milk,Yarra Farm Australian Pasteurised Cow'S Milk,1,6.99,0,6.99,7,7
Condensed/Evap Milk,Ritter Sport Cocoa Selection Milk Chocolate,0.1,11.99,0,11.99,119.9,119.9
Condensed/Evap Milk,NONA Ginger Milk Tea 4 In 1,0.42,13.4,0,13.4,31.9,31.9
Condensed/Evap Milk,AptaGro Step 3 Formulated Milk Powder,0.6,56.99,0,56.99,95,95
Condensed/Evap Milk,Farm Fresh Unsweetened Fresh Soy Milk,1,6.99,0,6.99,7,7
Condensed/Evap Milk,ENFAGROW A+ + + Step 4 Vanilla Milk Powder,0.6,48,0,48,80,80
Condensed/Evap Milk,Goodday Kurma Flavoured Milk (6 Packs),0.8374384236453202,10.15,0,10.15,8.5,8.5
Condensed/Evap Milk,SUMMERFIELD Low Fat 100% Fresh Milk,1,7.25,0,7.25,7.2,7.2
Condensed/Evap Milk,FONTERRA Anlene Original Flavour Milk Powder,0.6,22.65,0,22.65,37.8,37.8
Condensed/Evap Milk,Friso Gold Step 4 Milk Powder,0.9,181.9,0,181.9,202.1,202.1
Condensed/Evap Milk,Organic Chateu Organic Soy Milk Powder,0.4,41.99,0,41.99,105,105
Condensed/Evap Milk,ENFALAC Step 1 Milk Powder For Baby,0.6,54.3,0,54.3,90.5,90.5
Condensed/Evap Milk,ENFAGROW A+ + + Step 3 Vanilla Milk Powder,0.6,54.79,0,54.79,91.3,91.3
Condensed/Evap Milk,Cadbury Dairy Milk Oreo Chocolate Bar,24.98607242339833,3.59,0,3.59,89.7,89.7
Condensed/Evap Milk,Anmum Lacta Formulated Milk For Breastfeeding Mothers,0.65,39.6,0,39.6,60.9,60.9
Condensed/Evap Milk,Pediasure Vanilla Flavour Formula Milk Powder,1.6,166.15,0,166.15,103.8,103.8
Condensed/Evap Milk,Fred & Flo Head To Toe Wash Milk,1,9.99,0,9.99,10,10
Condensed/Evap Milk,Enfagrow Step 3 Plain Milk Powder,0.6,54.79,0,54.79,91.3,91.3
Condensed/Evap Milk,Yakult Double Pack Ace Cultured Milk Drink,1.25,7.28,-20,9.09,9.1,11.4
Condensed/Evap Milk,Yeo's Soy Bean Milk Drink (6 Packs),0.6573705179282868,5.02,-15,5.9,3.3,3.9
Condensed/Evap Milk,FARM HOUSE Low Fat Milk High Calcium,1,9.4,0,9.4,9.4,9.4
Condensed/Evap Milk,Mamex Step 1 Baby Milk Powder 1.7kg,1.7,156.9,0,156.9,92.3,92.3
Condensed/Evap Milk,Lactokid 1-3 Years Formulated Milk Powder,0.9,25.75,0,25.75,28.6,28.6
Condensed/Evap Milk,Dugro 5 Honey Formulated Milk Powder 850g,0.85,21.51,-10,23.99,25.3,28.1
Condensed/Evap Milk,Dugro 3 Regular Formulated Milk Powder 850g,0.85,21.51,-10,23.99,25.3,28.1
Condensed/Evap Milk,Dugro 4 Honey Formulated Milk Powder 850g,0.85,21.51,-10,23.99,25.3,28.1
Condensed/Evap Milk,Cadbury Roast Almond Dairy Milk Chocolate Bar,0.1,6.39,0,6.39,63.9,63.9
Condensed/Evap Milk,Dugro 4 Multigrains Formulated Milk Powder 850g,0.85,31.65,0,31.65,37.2,37.2
Condensed/Evap Milk,Cadbury Black Forest Dairy Milk Chocolate Bar,0.1,6.39,0,6.39,63.9,63.9
Condensed/Evap Milk,Lactokid 4-6 Years Formulated Milk Powder,0.9,24.29,0,24.29,27,27
Condensed/Evap Milk,SUMMERFIELD Full Cream 100% Fresh Milk Drink,1,7.25,0,7.25,7.2,7.2
Condensed/Evap Milk,Tesco Moisturising - Rice Milk + Honey Face Wash,0.17,7.99,0,7.99,47,47
Condensed/Evap Milk,Goodday Multi Pro Charge Chocalate Flavoured Milk,0.8374384236453202,10.15,0,10.15,8.5,8.5
Condensed/Evap Milk,GOODDAY Honey Flavoured Milk Drink (6 Packs),0.6672845227062095,10.79,0,10.79,7.2,7.2
Condensed/Evap Milk,Calpis Orange Flavoured Fibre Cultured Milk Drink,0.35,2.7,0,2.7,7.7,7.7
Condensed/Evap Milk,SUMMERFIELD Full Cream 100% Fresh Milk Drink,2,13.65,0,13.65,6.8,6.8
Condensed/Evap Milk,Mead Johnson Enfagrown A+ Step 4 Milk Powder,0.6,48,0,48,80,80
Condensed/Evap Milk,ENFALAC A+ + + Step 1 Infant Formula Milk Powder,0.6,79.99,0,79.99,133.3,133.3
Condensed/Evap Milk,V-Soy Low Sugar Soya Bean Milk,1,5.45,0,5.45,5.4,5.4
Condensed/Evap Milk,Abbott Ensure Gold Vanilla Flavour Milk Powder,0.4,47.15,0,47.15,117.9,117.9
Condensed/Evap Milk,SUPER BEST Goat Milk Powder (15 Sachets),3.333333333333333,23.85,0,23.85,79.5,79.5
Condensed/Evap Milk,Nankid Optipro HA 3 Formula Milk Powder,0.8,87.69,0,87.69,109.6,109.6
Condensed/Evap Milk,Biore Milk Uv SPF 50+ Pa+++ Sunscreen,0.04,32,0,32,800,800
Condensed/Evap Milk,Johnson's Baby Bath Milk + Rice Flavor Shampoo,0.8310249307479224,18.05,0,18.05,15,15
Condensed/Evap Milk,Toblerone Swiss Milk Chocolate With Honey And Almond Nougat,0.05,4.65,0,4.65,93,93
Condensed/Evap Milk,Dugro 3 Multigrains Formulated Milk Powder 850g,0.85,31.65,0,31.65,37.2,37.2
Condensed/Evap Milk,Anmum Essential Step 4 Plain Milk Powder,0.55,35.25,0,35.25,64.1,64.1
Condensed/Evap Milk,Enfamama A+ Maternal & Lactating Chocolate Flavoured Milk Powder,0.9,66.25,0,66.25,73.6,73.6
Condensed/Evap Milk,Dumex Mamex Cherish 1 Regular Milk Powder,0.6,56.9,0,56.9,94.8,94.8
Condensed/Evap Milk,Dutch Lady Milk UHT Pure Farm Full Cream 1L,1,4.22,-35,6.49,4.2,6.5
Condensed/Evap Milk,Lady's Choice Peanut Butter Choc Stripe 175g,0.175,6.18,-9,6.79,35.3,38.8
Condensed/Evap Milk,Dutch Lady Milk UHT Pure Farm Strawberry 6 x 200ml,0.8353510895883778,8.26,-11,9.3,6.9,7.8
Condensed/Evap Milk,Lady's Choice Peanut Butter Choc Stripe 350g,0.35,12.5,0,12.5,35.7,35.7
Condensed/Evap Milk,M&M Fun Size Milk Chocolate Candies 202.5G,0.2025,13.09,0,13.09,64.6,64.6
Condensed/Evap Milk,Frisomum Gold The Start Step 0 Milk Powder,0.9,50.39,-3,51.99,56,57.7
Condensed/Evap Milk,M&S Coconut Milk Uht Reduced Fat,0.2,2.34,-15,2.75,11.7,13.8
Condensed/Evap Milk,VITAGEN Assorted Cultured Milk Drink 125ml Twinpack,0.25,8.38,-7,9,33.5,36
Condensed/Evap Milk,FARM HOUSE Farmhouse Fresh Milk Drink Uht,1,6.39,-10,7.1,6.4,7.1
Condensed/Evap Milk,Vitagen Assorted Cultured Milk Drink Less Sugar,0.32634032634032634,4.29,-9,4.69,1.4,1.5
Condensed/Evap Milk,Farm Fresh Fresh Milk Specially For Lacotse Intolerant,1,8.29,0,8.29,8.3,8.3
Condensed/Evap Milk,Calpis Mango Flavoured Smooth Cultured Milk Drink,1,4.51,-16,5.35,4.5,5.4
Condensed/Evap Milk,Dugro 3 Honey Formulated Milk Powder 850g,0.85,21.51,-10,23.99,25.3,28.1
Condensed/Evap Milk,Dugro 4 Regular Formulated Milk Powder 850g,0.85,21.51,-10,23.99,25.3,28.1
Condensed/Evap Milk,Dugro 5 Regular Formulated Milk Powder 850g,0.85,21.51,-10,23.99,25.3,28.1
Condensed/Evap Milk,Friso Gold Step 4 Milk Formula 900g,0.9,58.57,-10,64.85,65.1,72.3
Condensed/Evap Milk,Dutch Lady Low Fat Cream Milk Drink,1,7.25,0,7.25,7.2,7.2
Condensed/Evap Milk,Mamil Step 3 Formulated Milk Powder 1.7kg,1.7,105.25,0,105.25,61.9,61.9
Condensed/Evap Milk,"Smartheart Kitten Food - Chicken, Fish, Egg & Milk",1.2,12.15,-13,13.99,10.1,11.6
Condensed/Evap Milk,Dupro Step 1 Baby Milk Powder 850g,0.85,26.45,0,26.45,31.1,31.1
Condensed/Evap Milk,Drinho Corn Flavoured Soy Milk (6 Packs),0.667779632721202,5.99,0,5.99,4,4
Condensed/Evap Milk,Isomil Plus Soy-Based Formula Milk Powder,0.85,77,0,77,90.6,90.6
Condensed/Evap Milk,Toblerone Swiss Milk Chocolate With Honey And Almond Nougat,0.1,7.79,0,7.79,77.9,77.9
Condensed/Evap Milk,Dugro Chocolate Flavour Nutritious Milk Powder 850g,0.85,25.06,-10,27.7,29.5,32.8
Condensed/Evap Milk,Abbott Ensure Gold Wheat Flavour Milk Formula,0.4,47.15,0,47.15,117.9,117.9
Condensed/Evap Milk,Calpis Grape Flavoured Smooth Cultured Milk Drink,0.35,2.45,0,2.45,7,7
Condensed/Evap Milk,ENFALAC A+ + + + Step 1 Infant Formula Milk Powder,1.8,234.5,0,234.5,130.3,130.3
Condensed/Evap Milk,Abbott Ensure Gold Green Tea Milk Formula,0.4,47.15,0,47.15,117.9,117.9
Condensed/Evap Milk,Anmum Essential Step 3 Plain Milk Powder,0.55,37.4,0,37.4,68,68
Condensed/Evap Milk,YLF Barbie Milk Tablet Candy 12 Pieces,4.17989417989418,1.89,0,1.89,7.9,7.9
Condensed/Evap Milk,Dumex Mamex Explore 2 Regular Milk Powder,0.6,56.9,0,56.9,94.8,94.8
Condensed/Evap Milk,Abbott Glucerna Classic Vanilla Formulated Milk Powder,0.85,105.49,0,105.49,124.1,124.1
Condensed/Evap Milk,Similac 2 Gold Baby Formula Milk Powder,0.9,99.39,0,99.39,110.4,110.4
Condensed/Evap Milk,Mamil Step 4 Formulated Milk Powder 1.7kg,1.7,99.8,0,99.8,58.7,58.7
Condensed/Evap Milk,S-26 Gold Promise Child's Milk Formula,0.6,45.49,0,45.49,75.8,75.8
Condensed/Evap Milk,S-26 Gold Promise Children's Milk Powder,2.4,164.99,0,164.99,68.7,68.7
Condensed/Evap Milk,Farm Fresh Skinny Low Fat Pure Fresh Milk,2,11.99,-20,14.98,6,7.5
Condensed/Evap Milk,Cadbury Regular Dairy Milk Chocolate Bars (10 Sachets),6.6629955947136565,9.08,-6,9.65,60.5,64.4
Condensed/Evap Milk,Dutch Lady Milk Powder GUM 456 Chocolate 900g,0.9,19.71,-14,22.95,21.9,25.5
Condensed/Evap Milk,Farm Fresh Skinny Low Fat Pure Fresh Milk,1,5.1,-35,7.84,5.1,7.8
Condensed/Evap Milk,Cadbury Dairy Milk Chocolate Mini Bites (22 Pieces),2.2,5.78,-9,6.35,2.6,2.9
Condensed/Evap Milk,Dutch Lady Milk Pasteurised Pure Farm Chocolate 1L,1,6.8,-10,7.55,6.8,7.6
Condensed/Evap Milk,Dutch Lady Milk Powder GUM 6+ Plain 900g,0.9,19.71,-14,22.95,21.9,25.5
Condensed/Evap Milk,Dutch Lady Milk Powder GUM 123 Honey 900g,0.9,19.71,-14,22.95,21.9,25.5
Condensed/Evap Milk,Cadbury Dairy Milk Roast Almond (10 Mini Bars),0.015,9.76,-6,10.39,650.7,692.2
Condensed/Evap Milk,Darlie Jolly Junior Vanilla Milk Flavoured Kids Toothpaste,0.06,6.7,0,6.7,111.7,111.7
Condensed/Evap Milk,Dutch Lady Milk Powder GUM 123 Plain 900g,0.9,19.71,-14,22.95,21.9,25.5
Condensed/Evap Milk,Nutricia Aptagro Step 3 Formulated Milk Powder 1.2kg,1.2,101.72,-7,108.99,84.8,91.2
Condensed/Evap Milk,Fonterra Anmum Essential Step 3  Formulated Milk Powder,1.5,103.5,0,103.5,69,69
Condensed/Evap Milk,Kinder Bueno Milk Chocolate Flavored Wafer (3 Sachets),0.043,9.75,-16,11.58,226.7,269.9
Condensed/Evap Milk,Atrogen Mix Flavour Cultured Milk Drink (5 Pieces),1.322314049586777,3.63,-13,4.15,4.8,5.5
Condensed/Evap Milk,Dutch Lady Juicy Milk Strawberry 4 x 200ml,1.2519561815336464,6.39,0,6.39,8,8
Condensed/Evap Milk,Dutch Lady Pure Farm Milk Pasteurised Kurma 1L,1,7.45,0,7.45,7.4,7.4
Condensed/Evap Milk,F&N Magnolia Lo-Fat Hi-Cal Milk,1,8.59,0,8.59,8.6,8.6
Condensed/Evap Milk,Dugro 3 Fruit & Veg Formulated Milk Powder 850g,0.85,31.65,0,31.65,37.2,37.2
Condensed/Evap Milk,Loacker Quadratini Cocoa & Milk Bite Size Wafer Cookies,0.25,13.99,0,13.99,56,56
Condensed/Evap Milk,S-26 Promise Step 4 Formula Milk Powder,0.6,33,0,33,55,55
Condensed/Evap Milk,S-26 Progress Step 3 Formulated Milk Powder,0.6,34.99,0,34.99,58.3,58.3
Condensed/Evap Milk,MEAD JOHNSON Enfagrow A+Step 5 Original Milk Powder,0.6,44.8,0,44.8,74.7,74.7
Condensed/Evap Milk,Dutch Lady Juicy Milk Orange 4 x 200ml,1.2519561815336464,6.39,0,6.39,8,8
Condensed/Evap Milk,F&N Seasons Soya Milk Drink (6 Packs),0.6676783004552352,6.59,0,6.59,4.4,4.4
Condensed/Evap Milk,Cadbury Cadbury Fruit & Nut Dairy Milk Chocolate Bar,0.1,6.39,0,6.39,63.9,63.9
Condensed/Evap Milk,Nutricia Aptagro Step 4 Formulated Milk Powder 1.2kg,1.2,90.22,-6,95.49,75.2,80
